count,date,timeInterval,movement,lane,approach,movementType,dayOfTheWeek,class
9,"2024-06-13","11:45 AM - 11:49 AM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-06-13","11:45 AM - 11:49 AM","Lane 1 - NB, TH","1","NB","TH","Thursday","single_unit_truck"
9,"2024-06-13","11:45 AM - 11:49 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
13,"2024-05-02","11:45 AM - 11:49 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
5,"2024-05-02","11:45 AM - 11:49 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","single_unit_truck"
17,"2024-05-02","11:45 AM - 11:49 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
10,"2024-06-13","11:45 AM - 11:49 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","11:45 AM - 11:49 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","single_unit_truck"
1,"2024-06-13","11:45 AM - 11:49 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","articulated_truck"
5,"2024-06-13","11:50 AM - 11:54 AM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","11:50 AM - 11:54 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
3,"2024-06-13","11:50 AM - 11:54 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-06-13","11:50 AM - 11:54 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","single_unit_truck"
1,"2024-05-02","11:50 AM - 11:54 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","single_unit_truck"
2,"2024-06-13","11:50 AM - 11:54 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","articulated_truck"
5,"2024-06-13","11:50 AM - 11:54 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
3,"2024-05-02","11:50 AM - 11:54 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-06-13","11:50 AM - 11:54 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","single_unit_truck"
1,"2024-06-13","11:50 AM - 11:54 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","articulated_truck"
1,"2024-05-09","11:55 AM - 11:59 AM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
7,"2024-06-13","11:55 AM - 11:59 AM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
8,"2024-06-13","11:55 AM - 11:59 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-06-13","11:55 AM - 11:59 AM","Lane 2 - NB, TH","2","NB","TH","Thursday","single_unit_truck"
11,"2024-06-13","11:55 AM - 11:59 AM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
7,"2024-06-13","12:00 PM - 12:04 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
13,"2024-06-13","12:00 PM - 12:04 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
7,"2024-06-13","12:00 PM - 12:04 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
4,"2024-05-02","12:10 PM - 12:14 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
5,"2024-05-02","12:10 PM - 12:14 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:10 PM - 12:14 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","single_unit_truck"
7,"2024-05-02","12:10 PM - 12:14 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:15 PM - 12:19 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
4,"2024-05-02","12:20 PM - 12:24 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
3,"2024-05-02","12:20 PM - 12:24 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:20 PM - 12:24 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:25 PM - 12:29 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","motorcycle"
2,"2024-05-02","12:25 PM - 12:29 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:25 PM - 12:29 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
4,"2024-05-02","12:30 PM - 12:34 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:35 PM - 12:39 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:35 PM - 12:39 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
3,"2024-05-02","12:35 PM - 12:39 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","12:40 PM - 12:44 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","12:40 PM - 12:44 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:40 PM - 12:44 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","12:45 PM - 12:49 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:45 PM - 12:49 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-07-11","12:45 PM - 12:49 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:50 PM - 12:54 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","articulated_truck"
2,"2024-05-02","12:50 PM - 12:54 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","12:55 PM - 12:59 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","12:55 PM - 12:59 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:00 PM - 01:04 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:00 PM - 01:04 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","01:05 PM - 01:09 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","01:05 PM - 01:09 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","articulated_truck"
3,"2024-05-02","01:05 PM - 01:09 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:05 PM - 01:09 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:10 PM - 01:14 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","01:10 PM - 01:14 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","articulated_truck"
3,"2024-05-02","01:10 PM - 01:14 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:10 PM - 01:14 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:15 PM - 01:19 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
3,"2024-05-02","01:15 PM - 01:19 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:15 PM - 01:19 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:20 PM - 01:24 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
3,"2024-05-02","01:25 PM - 01:29 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:25 PM - 01:29 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:30 PM - 01:34 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:30 PM - 01:34 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:30 PM - 01:34 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:35 PM - 01:39 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:40 PM - 01:44 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:45 PM - 01:49 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","01:45 PM - 01:49 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","01:45 PM - 01:49 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:45 PM - 01:49 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:50 PM - 01:54 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:50 PM - 01:54 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
2,"2024-05-02","01:55 PM - 01:59 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","02:00 PM - 02:04 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-09","02:00 PM - 02:04 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","articulated_truck"
2,"2024-05-02","02:00 PM - 02:04 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","02:00 PM - 02:04 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","02:05 PM - 02:09 PM","Lane 1 - NB, TH","1","NB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","02:05 PM - 02:09 PM","Lane 2 - NB, TH","2","NB","TH","Thursday","articulated_truck"
1,"2024-05-02","02:05 PM - 02:09 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
1,"2024-05-02","02:10 PM - 02:14 PM","Lane 1 - SB, TH","1","SB","TH","Thursday","passenger_vehicle"
