APN,Id,bonus_unit
125-511-18,,No
125-511-21,,No
125-511-25,0,Yes
125-512-01,0,Yes
125-512-02,,No
125-512-04,,No
125-512-07,0,Yes
125-521-03,,No
125-521-06,,No
125-521-09,,No
125-521-12,,No
125-522-01,,No
125-522-02,,No
125-522-04,,No
125-522-07,,No
125-522-10,,No
125-522-13,,No
125-522-16,,No
125-522-19,,No
125-522-22,,No
125-522-24,,No
125-523-03,,No
125-523-06,,No
125-531-03,,No
125-531-06,,No
125-531-09,,No
125-531-12,,No
125-531-14,,No
125-531-17,,No
125-531-20,,No
125-531-23,,No
125-531-26,,No
125-531-29,,No
125-531-32,,No
125-531-34,,No
125-531-35,,No
125-531-37,,No
125-541-02,,No
125-541-05,,No
125-541-08,,No
125-541-11,,No
125-541-14,,No
125-541-16,,No
125-541-17,,No
125-541-19,,No
125-541-22,,No
125-541-25,,No
125-541-28,,No
125-542-03,,No
125-543-02,,No
125-543-05,,No
125-543-07,,No
125-544-02,,No
125-544-05,,No
125-544-08,,No
125-544-11,,No
125-544-14,,No
125-551-02,,No
125-551-04,,No
125-551-08,,No
125-551-11,,No
125-551-14,,No
125-551-17,,No
125-552-03,,No
125-553-02,,No
125-553-04,,No
125-553-05,,No
125-553-07,,No
125-553-10,,No
125-561-02,,No
125-561-05,,No
125-561-08,,No
125-561-11,,No
125-562-01,,No
125-562-02,,No
125-562-04,,No
125-562-07,,No
125-563-01,,No
125-563-04,,No
125-564-01,,No
125-564-04,,No
125-564-07,,No
125-564-11,,No
125-564-14,,No
125-564-17,,No
125-564-20,,No
125-564-23,,No
125-564-29,,No
125-600-00,0,Yes
125-600-02,0,Yes
125-600-03,0,Yes
125-760-00,0,Yes
125-760-03,0,Yes
125-770-01,0,Yes
125-770-04,0,Yes
125-780-02,0,Yes
125-790-00,0,Yes
125-790-02,0,Yes
125-790-03,0,Yes
125-800-00,0,Yes
125-800-03,0,Yes
125-810-01,0,Yes
125-810-04,0,Yes
125-820-02,0,Yes
125-830-00,0,Yes
125-830-03,0,Yes
125-840-01,0,Yes
125-840-04,0,Yes
125-850-03,0,Yes
125-860-03,0,Yes
126-010-39,,No
126-010-56,,No
126-020-02,,No
126-020-14,,No
126-020-53,,No
126-081-02,0,Yes
126-081-05,0,Yes
126-081-08,0,Yes
126-081-14,0,Yes
126-081-17,0,Yes
126-081-19,0,Yes
126-081-20,0,Yes
126-081-22,0,Yes
126-081-25,0,Yes
126-081-28,0,Yes
126-081-31,0,Yes
126-081-34,0,Yes
126-081-38,0,Yes
126-081-40,0,Yes
126-081-41,0,Yes
126-081-43,0,Yes
126-082-01,0,Yes
126-082-04,0,Yes
126-082-07,0,Yes
126-082-11,0,Yes
126-082-14,0,Yes
126-082-17,0,Yes
126-082-20,0,Yes
126-082-24,0,Yes
126-082-27,0,Yes
126-082-30,0,Yes
126-082-33,0,Yes
126-082-36,0,Yes
126-082-39,0,Yes
126-082-43,0,Yes
126-082-46,0,Yes
126-082-50,0,Yes
126-082-53,0,Yes
126-082-56,0,Yes
126-082-59,0,Yes
126-082-62,0,Yes
126-082-65,0,Yes
126-082-66,0,Yes
126-083-03,0,Yes
126-083-06,0,Yes
126-083-09,0,Yes
126-083-12,0,Yes
126-083-16,0,Yes
126-083-18,0,Yes
126-083-19,0,Yes
126-083-21,0,Yes
126-083-24,0,Yes
126-083-28,0,Yes
126-083-31,0,Yes
126-083-35,0,Yes
126-083-38,0,Yes
126-083-41,0,Yes
126-083-43,0,Yes
126-083-46,0,Yes
126-083-49,0,Yes
126-084-03,0,Yes
126-084-06,0,Yes
126-084-09,0,Yes
126-084-12,0,Yes
126-084-14,0,Yes
126-084-19,0,Yes
126-084-22,0,Yes
126-090-01,0,Yes
126-090-04,0,Yes
126-090-07,0,Yes
126-090-10,0,Yes
126-090-12,0,Yes
126-090-13,0,Yes
126-090-15,0,Yes
126-090-18,0,Yes
126-090-21,0,Yes
126-090-24,0,Yes
126-090-27,0,Yes
126-101-01,0,Yes
126-101-03,0,Yes
126-101-04,0,Yes
126-101-06,0,Yes
126-101-09,0,Yes
126-101-12,0,Yes
126-102-01,0,Yes
126-102-04,0,Yes
126-102-07,0,Yes
126-102-10,0,Yes
126-102-12,0,Yes
126-102-15,0,Yes
126-110-01,0,Yes
126-110-04,0,Yes
126-110-07,0,Yes
126-110-10,0,Yes
126-110-13,0,Yes
126-110-15,0,Yes
126-110-16,0,Yes
126-110-18,0,Yes
126-110-21,0,Yes
126-110-24,0,Yes
126-120-02,0,Yes
126-120-05,0,Yes
126-120-08,0,Yes
126-120-10,0,Yes
126-120-11,0,Yes
126-120-13,0,Yes
126-120-16,0,Yes
126-120-19,0,Yes
126-120-22,0,Yes
126-130-00,0,Yes
126-130-03,0,Yes
126-130-06,0,Yes
126-130-08,0,Yes
126-130-11,0,Yes
126-130-14,0,Yes
126-130-17,0,Yes
126-130-20,0,Yes
126-130-23,0,Yes
126-141-01,0,Yes
126-141-03,0,Yes
126-141-06,0,Yes
126-141-09,0,Yes
126-141-12,0,Yes
126-142-03,0,Yes
126-142-06,0,Yes
126-142-09,0,Yes
126-142-11,0,Yes
126-142-12,0,Yes
126-142-14,0,Yes
126-150-00,0,Yes
126-151-03,0,Yes
126-151-06,0,Yes
126-151-09,0,Yes
126-151-12,0,Yes
126-151-14,0,Yes
126-151-15,0,Yes
126-151-17,0,Yes
126-151-20,0,Yes
126-151-23,0,Yes
126-151-26,0,Yes
126-151-29,0,Yes
126-151-32,0,Yes
126-151-35,0,Yes
126-152-01,0,Yes
126-152-04,0,Yes
126-152-07,0,Yes
126-152-10,0,Yes
126-152-13,0,Yes
126-152-16,0,Yes
126-152-19,0,Yes
126-152-21,0,Yes
126-152-24,0,Yes
126-152-27,0,Yes
126-152-30,0,Yes
126-152-33,0,Yes
126-152-36,0,Yes
126-153-01,0,Yes
126-153-03,0,Yes
126-153-04,0,Yes
126-153-06,0,Yes
126-153-09,0,Yes
126-153-12,0,Yes
126-153-15,0,Yes
126-161-01,0,Yes
126-161-04,0,Yes
126-161-06,0,Yes
126-161-07,0,Yes
126-161-09,0,Yes
126-161-12,0,Yes
126-162-01,0,Yes
126-162-04,0,Yes
126-162-07,0,Yes
126-162-10,0,Yes
126-162-13,0,Yes
126-163-01,0,Yes
126-163-04,0,Yes
126-163-07,0,Yes
126-163-10,0,Yes
126-163-13,0,Yes
126-171-01,0,Yes
126-171-04,0,Yes
126-171-06,0,Yes
126-171-07,0,Yes
126-171-09,0,Yes
126-171-12,0,Yes
126-171-15,0,Yes
126-171-18,0,Yes
126-171-21,0,Yes
126-172-03,0,Yes
126-172-05,0,Yes
126-172-06,0,Yes
126-172-08,0,Yes
126-172-11,0,Yes
126-172-14,0,Yes
126-172-17,0,Yes
126-172-20,0,Yes
126-173-02,0,Yes
126-173-05,0,Yes
126-173-07,0,Yes
126-173-10,0,Yes
126-173-13,0,Yes
126-173-16,0,Yes
126-173-19,0,Yes
126-210-02,,No
126-220-02,,No
126-220-04,,No
126-220-09,,No
126-231-03,,No
126-231-06,,No
126-241-01,,No
126-242-02,,No
126-243-02,,No
126-244-01,,No
126-244-02,,No
126-245-02,,No
126-245-05,,No
126-251-01,,No
126-251-04,,No
126-251-07,,No
126-251-10,,No
126-251-12,,No
126-251-13,,No
126-251-15,,No
126-251-18,,No
126-251-21,,No
126-251-29,,No
126-251-32,,No
126-251-35,,No
126-261-03,,No
126-261-05,,No
126-261-08,,No
126-262-05,,No
126-262-08,,No
126-262-11,,No
126-263-03,,No
126-263-06,,No
126-263-08,,No
126-265-03,,No
126-271-03,,No
126-271-06,,No
126-271-10,,No
126-271-20,,No
126-272-03,,No
126-272-06,,No
126-273-02,,No
126-273-07,,No
126-280-02,,No
126-280-05,,No
126-280-08,,No
126-280-11,,No
126-280-14,,No
126-280-16,,No
126-280-17,,No
126-280-19,,No
126-280-22,,No
126-280-25,,No
126-291-01,,No
126-291-04,,No
126-291-07,,No
126-291-10,,No
126-291-12,,No
126-291-15,,No
126-291-18,,No
126-291-21,,No
126-292-03,,No
126-292-06,,No
126-292-09,,No
126-292-11,,No
126-292-12,,No
126-292-14,,No
126-292-17,,No
126-292-20,,No
126-292-23,,No
126-292-26,,No
126-292-30,,No
126-292-34,,No
126-292-37,,No
126-292-45,,No
126-292-50,,No
126-292-54,,No
126-292-57,,No
126-292-60,,No
126-292-63,,No
126-293-01,,No
126-293-03,,No
126-293-06,,No
126-293-09,,No
126-293-12,,No
126-293-15,,No
126-293-18,,No
126-293-21,,No
126-293-23,,No
126-293-26,,No
126-293-29,,No
126-293-32,,No
126-293-35,,No
126-293-38,,No
126-293-41,,No
126-293-43,,No
126-293-44,,No
126-293-46,,No
126-293-49,,No
126-293-52,,No
126-293-55,,No
126-293-58,,No
126-293-61,,No
126-293-65,,No
126-293-66,,No
126-294-02,,No
126-294-05,,No
126-294-08,,No
126-294-11,,No
126-294-14,,No
126-294-17,,No
126-294-20,,No
126-294-22,,No
126-294-25,,No
126-294-28,,No
126-294-31,,No
126-294-34,,No
126-294-37,,No
126-294-40,,No
126-294-42,,No
126-294-45,,No
126-294-48,,No
126-294-51,,No
126-294-54,,No
126-294-57,,No
126-294-60,,No
126-294-62,,No
126-294-63,,No
126-294-65,,No
126-295-02,,No
126-295-05,,No
126-295-08,,No
126-295-11,,No
126-295-14,,No
126-295-16,,No
126-295-17,,No
126-295-19,,No
126-295-22,,No
126-301-02,,No
126-301-05,,No
126-301-08,,No
126-301-11,,No
126-301-14,,No
126-301-16,,No
126-301-19,,No
126-301-22,,No
126-302-01,,No
126-302-04,,No
126-302-07,,No
126-302-10,,No
126-302-12,,No
126-302-15,,No
126-410-12,,No
126-420-13,,No
126-430-03,,No
126-430-06,,No
126-430-09,,No
126-430-12,,No
126-430-13,,No
126-430-15,,No
126-430-18,,No
126-430-21,,No
126-430-25,,No
126-430-28,,No
126-430-31,,No
126-430-35,,No
126-430-36,,No
126-430-38,,No
126-430-41,,No
126-430-44,,No
126-440-03,,No
126-440-06,,No
126-440-09,,No
126-440-12,,No
126-450-02,,No
126-450-05,,No
126-450-08,,No
126-450-12,,No
126-450-15,,No
126-450-18,,No
126-450-21,,No
126-450-23,,No
126-450-24,,No
126-450-26,,No
126-460-03,,No
126-460-06,,No
126-460-09,,No
126-460-12,,No
126-460-15,,No
126-460-17,,No
126-460-18,,No
126-470-02,,No
126-470-05,,No
126-470-08,,No
126-470-11,,No
126-470-14,,No
126-470-17,,No
126-490-01,,No
126-490-03,,No
126-490-07,,No
126-490-10,,No
126-490-13,,No
126-490-16,,No
126-500-03,,No
126-500-06,,No
126-500-08,,No
126-500-11,,No
126-500-14,,No
126-500-18,,No
126-500-21,,No
126-500-25,,No
126-510-03,,No
126-510-05,,No
126-510-06,,No
126-510-08,,No
126-510-11,,No
126-510-14,,No
126-510-17,,No
126-510-20,,No
126-521-05,,No
126-521-07,,No
126-521-08,,No
126-521-10,,No
126-521-14,,No
126-521-17,,No
126-082-68,0,Yes
126-522-02,,No
126-522-05,,No
126-522-08,,No
126-522-11,,No
126-522-14,,No
126-522-17,,No
126-540-34,,No
126-550-03,,No
126-550-08,,No
126-550-11,,No
126-550-14,,No
126-550-16,,No
126-560-01,,No
126-560-04,,No
126-560-07,,No
126-560-10,,No
126-560-13,,No
126-560-20,,No
126-560-22,,No
126-560-23,,No
126-560-25,,No
126-560-29,,No
126-560-33,,No
126-560-38,,No
126-560-41,,No
126-570-03,,No
126-570-06,,No
126-570-08,,No
126-570-10,,No
126-570-13,,No
126-570-17,,No
126-570-21,,No
126-570-24,,No
126-570-27,,No
126-570-32,,No
126-570-34,,No
126-570-37,,No
126-580-03,,No
126-580-06,,No
126-580-09,,No
126-580-12,,No
126-580-15,,No
126-580-17,,No
126-580-18,,No
126-580-22,,No
126-580-25,,No
126-590-02,,No
126-590-05,,No
126-590-09,,No
127-010-04,0,Yes
127-010-07,0,Yes
127-010-09,0,Yes
127-021-02,0,Yes
127-030-15,0,Yes
127-030-38,0,Yes
127-040-04,0,Yes
127-040-10,0,Yes
127-050-02,0,Yes
127-050-05,0,Yes
127-050-07,0,Yes
127-060-00,0,Yes
127-060-03,0,Yes
127-060-06,0,Yes
127-060-09,0,Yes
127-060-12,0,Yes
127-060-15,0,Yes
127-060-17,0,Yes
127-071-02,0,Yes
127-071-05,0,Yes
127-071-08,0,Yes
127-071-11,0,Yes
127-071-14,0,Yes
127-071-17,0,Yes
127-071-19,0,Yes
127-071-20,0,Yes
127-071-22,0,Yes
127-071-25,0,Yes
127-071-28,0,Yes
127-071-31,0,Yes
127-071-34,0,Yes
127-072-03,0,Yes
127-072-05,0,Yes
127-072-06,0,Yes
127-072-08,0,Yes
127-072-11,0,Yes
127-072-14,0,Yes
127-072-17,0,Yes
127-072-20,0,Yes
127-072-23,0,Yes
127-072-26,0,Yes
127-072-28,0,Yes
127-073-01,0,Yes
127-073-04,0,Yes
127-073-07,0,Yes
127-073-10,0,Yes
127-073-13,0,Yes
127-073-16,0,Yes
127-073-18,0,Yes
127-073-21,0,Yes
127-073-24,0,Yes
127-073-27,0,Yes
127-073-30,0,Yes
127-073-33,0,Yes
127-074-02,0,Yes
127-074-04,0,Yes
127-074-05,0,Yes
127-074-07,0,Yes
127-074-10,0,Yes
127-074-13,0,Yes
127-074-16,0,Yes
127-074-19,0,Yes
127-074-22,0,Yes
127-074-24,0,Yes
127-074-25,0,Yes
127-074-27,0,Yes
127-074-30,0,Yes
127-075-03,0,Yes
127-075-06,0,Yes
127-075-09,0,Yes
127-075-12,0,Yes
127-075-15,0,Yes
127-075-17,0,Yes
127-075-20,0,Yes
127-075-23,0,Yes
127-075-26,0,Yes
127-075-29,0,Yes
127-075-32,0,Yes
127-076-01,0,Yes
127-076-03,0,Yes
127-076-04,0,Yes
127-076-06,0,Yes
127-076-09,0,Yes
127-076-12,0,Yes
127-076-15,0,Yes
127-076-18,0,Yes
127-076-21,0,Yes
127-076-23,0,Yes
127-076-24,0,Yes
127-076-26,0,Yes
127-076-29,0,Yes
127-077-02,0,Yes
127-077-05,0,Yes
127-077-08,0,Yes
127-077-11,0,Yes
127-077-14,0,Yes
127-077-16,0,Yes
127-077-19,0,Yes
127-077-22,0,Yes
127-077-25,0,Yes
127-077-28,0,Yes
127-077-31,0,Yes
127-077-34,0,Yes
127-078-02,0,Yes
127-078-05,0,Yes
127-078-08,0,Yes
127-078-11,0,Yes
127-078-14,0,Yes
127-078-17,0,Yes
127-078-20,0,Yes
127-078-22,0,Yes
127-078-23,0,Yes
127-078-25,0,Yes
127-078-28,0,Yes
127-079-01,0,Yes
127-080-02,0,Yes
127-080-05,0,Yes
127-080-08,0,Yes
127-090-01,0,Yes
127-090-02,0,Yes
127-090-04,0,Yes
127-100-00,0,Yes
127-100-03,0,Yes
127-100-06,0,Yes
127-100-09,0,Yes
127-100-12,0,Yes
127-100-15,0,Yes
127-100-17,0,Yes
127-100-20,0,Yes
127-100-23,0,Yes
127-100-26,0,Yes
127-100-29,0,Yes
127-110-01,0,Yes
127-110-04,0,Yes
127-110-06,0,Yes
127-110-09,0,Yes
127-110-12,0,Yes
127-110-15,0,Yes
127-110-18,0,Yes
127-110-21,0,Yes
127-110-24,0,Yes
127-120-01,0,Yes
127-120-02,0,Yes
127-120-04,0,Yes
127-120-07,0,Yes
127-120-10,0,Yes
127-120-13,0,Yes
127-120-16,0,Yes
127-120-19,0,Yes
127-120-21,0,Yes
127-120-22,0,Yes
127-120-24,0,Yes
127-131-01,0,Yes
127-131-04,0,Yes
127-131-07,0,Yes
127-131-10,0,Yes
127-131-13,0,Yes
127-131-16,0,Yes
127-131-18,0,Yes
127-131-21,0,Yes
127-131-24,0,Yes
127-131-27,0,Yes
127-131-30,0,Yes
127-132-01,0,Yes
127-132-04,0,Yes
127-132-06,0,Yes
127-132-09,0,Yes
127-132-12,0,Yes
127-132-15,0,Yes
127-132-18,0,Yes
127-132-21,0,Yes
127-132-24,0,Yes
127-132-26,0,Yes
127-132-27,0,Yes
127-132-29,0,Yes
127-132-32,0,Yes
127-250-00,0,Yes
127-250-03,0,Yes
127-250-06,0,Yes
127-250-09,0,Yes
127-250-11,0,Yes
127-250-12,0,Yes
127-250-14,0,Yes
127-250-17,0,Yes
127-250-20,0,Yes
127-250-23,0,Yes
127-250-26,0,Yes
127-250-29,0,Yes
127-250-32,0,Yes
127-250-34,0,Yes
127-250-37,0,Yes
127-250-40,0,Yes
127-280-02,0,Yes
127-290-02,0,Yes
127-290-05,0,Yes
127-290-08,0,Yes
127-290-10,0,Yes
127-290-11,0,Yes
127-290-13,0,Yes
127-290-16,0,Yes
127-290-19,0,Yes
127-290-22,0,Yes
127-290-25,0,Yes
127-290-28,0,Yes
127-290-30,0,Yes
127-290-31,0,Yes
127-290-33,0,Yes
127-290-36,0,Yes
127-290-39,0,Yes
127-290-42,0,Yes
127-300-02,0,Yes
127-300-05,0,Yes
127-300-08,0,Yes
127-300-10,0,Yes
127-300-13,0,Yes
127-300-16,0,Yes
127-300-19,0,Yes
127-300-22,0,Yes
127-300-25,0,Yes
127-300-28,0,Yes
127-300-30,0,Yes
127-300-33,0,Yes
127-300-36,0,Yes
127-300-39,0,Yes
127-300-42,0,Yes
127-300-45,0,Yes
127-300-48,0,Yes
127-300-50,0,Yes
127-300-51,0,Yes
127-300-53,0,Yes
127-300-56,0,Yes
127-300-59,0,Yes
127-300-62,0,Yes
127-300-65,0,Yes
127-300-68,0,Yes
127-300-70,0,Yes
127-300-71,0,Yes
127-300-73,0,Yes
127-300-76,0,Yes
127-300-79,0,Yes
127-300-82,0,Yes
127-300-85,0,Yes
127-300-88,0,Yes
127-300-91,0,Yes
127-300-93,0,Yes
127-300-96,0,Yes
127-310-01,0,Yes
127-310-04,0,Yes
127-310-07,0,Yes
127-310-10,0,Yes
127-310-13,0,Yes
127-310-15,0,Yes
127-310-18,0,Yes
127-310-21,0,Yes
127-310-24,0,Yes
127-320-02,0,Yes
127-320-05,0,Yes
127-320-08,0,Yes
127-320-10,0,Yes
127-320-11,0,Yes
127-320-13,0,Yes
127-320-16,0,Yes
127-320-19,0,Yes
127-320-22,0,Yes
127-320-25,0,Yes
127-320-28,0,Yes
127-320-30,0,Yes
127-320-31,0,Yes
127-320-33,0,Yes
127-320-36,0,Yes
127-320-39,0,Yes
127-320-42,0,Yes
127-320-45,0,Yes
127-320-48,0,Yes
127-320-51,0,Yes
127-320-53,0,Yes
127-320-56,0,Yes
127-330-00,0,Yes
127-330-03,0,Yes
127-330-06,0,Yes
127-330-09,0,Yes
127-330-12,0,Yes
127-330-14,0,Yes
127-360-00,0,Yes
127-361-02,0,Yes
127-361-05,0,Yes
127-361-08,0,Yes
127-361-11,0,Yes
127-361-14,0,Yes
127-361-17,0,Yes
127-361-19,0,Yes
127-361-20,0,Yes
127-361-22,0,Yes
127-361-25,0,Yes
127-361-28,0,Yes
127-361-31,0,Yes
127-362-03,0,Yes
127-362-06,0,Yes
127-362-09,0,Yes
127-362-11,0,Yes
127-362-14,0,Yes
127-362-17,0,Yes
127-362-20,0,Yes
127-362-23,0,Yes
127-362-26,0,Yes
127-362-29,0,Yes
127-362-31,0,Yes
127-363-03,0,Yes
127-363-06,0,Yes
127-363-09,0,Yes
127-363-12,0,Yes
127-363-15,0,Yes
127-363-18,0,Yes
127-363-20,0,Yes
127-363-21,0,Yes
127-363-23,0,Yes
127-363-26,0,Yes
127-363-29,0,Yes
127-363-32,0,Yes
127-363-35,0,Yes
127-363-38,0,Yes
127-420-00,0,Yes
127-420-01,0,Yes
127-420-03,0,Yes
127-420-06,0,Yes
127-420-09,0,Yes
127-420-12,0,Yes
127-420-15,0,Yes
127-420-18,0,Yes
127-420-21,0,Yes
127-420-23,0,Yes
127-420-26,0,Yes
127-420-29,0,Yes
127-420-32,0,Yes
127-420-35,0,Yes
127-420-38,0,Yes
127-440-00,0,Yes
127-440-02,0,Yes
127-440-05,0,Yes
127-450-03,0,Yes
127-450-06,0,Yes
127-450-09,0,Yes
127-460-03,0,Yes
127-460-06,0,Yes
127-470-00,0,Yes
127-470-01,0,Yes
127-470-03,0,Yes
127-470-06,0,Yes
127-470-09,0,Yes
127-470-12,0,Yes
127-470-15,0,Yes
127-470-18,0,Yes
127-480-01,0,Yes
127-480-02,0,Yes
127-480-04,0,Yes
127-480-07,0,Yes
127-490-02,0,Yes
127-490-05,0,Yes
127-490-08,0,Yes
127-500-03,0,Yes
127-500-06,0,Yes
127-500-08,0,Yes
127-520-02,0,Yes
127-520-05,0,Yes
127-520-08,0,Yes
127-520-11,0,Yes
127-520-14,0,Yes
127-520-17,0,Yes
127-520-19,0,Yes
127-520-20,0,Yes
127-520-22,0,Yes
127-530-01,0,Yes
127-530-04,0,Yes
127-530-07,0,Yes
127-530-10,0,Yes
127-530-13,0,Yes
127-530-15,0,Yes
127-530-16,0,Yes
127-530-18,0,Yes
127-530-21,0,Yes
127-530-24,0,Yes
127-540-03,0,Yes
127-540-06,0,Yes
127-540-09,0,Yes
127-540-12,0,Yes
127-560-01,0,Yes
127-560-06,0,Yes
127-560-11,0,Yes
127-560-14,0,Yes
127-560-17,0,Yes
127-570-01,0,Yes
127-570-05,0,Yes
127-570-07,0,Yes
127-570-10,0,Yes
127-590-04,0,Yes
127-590-14,0,Yes
127-590-17,0,Yes
127-600-01,0,Yes
127-600-04,0,Yes
128-031-01,,No
128-031-02,,No
128-031-04,,No
128-032-02,,No
128-032-05,,No
128-032-08,,No
128-032-11,,No
128-032-14,,No
128-032-16,,No
128-032-17,,No
128-032-19,,No
128-032-23,,No
128-033-03,,No
128-033-06,,No
128-041-01,,No
128-041-04,,No
128-041-07,,No
128-041-09,,No
128-041-12,,No
128-041-15,,No
128-041-18,,No
128-042-03,,No
128-042-06,,No
128-042-09,,No
128-042-11,,No
128-042-14,,No
128-051-02,,No
128-051-05,,No
128-052-02,,No
128-052-05,,No
128-052-08,,No
128-052-10,,No
128-052-11,,No
128-052-13,,No
128-052-16,,No
128-052-19,,No
128-052-22,,No
128-052-25,,No
128-060-03,,No
128-060-05,,No
128-060-06,,No
128-060-08,,No
128-060-11,,No
128-060-14,,No
128-060-17,,No
128-060-20,,No
128-071-02,,No
128-071-05,,No
128-072-01,,No
128-080-02,,No
128-080-05,,No
128-120-02,,No
128-120-05,,No
128-120-08,,No
128-120-11,,No
128-120-13,,No
128-120-16,,No
128-120-19,,No
128-120-22,,No
128-132-02,,No
128-132-05,,No
128-132-08,,No
128-132-13,,No
128-132-14,,No
128-140-00,,No
128-140-03,,No
128-160-01,,No
128-170-00,,No
128-180-00,,No
128-180-03,,No
128-190-00,,No
128-190-01,,No
128-190-03,,No
128-230-00,,No
128-230-03,,No
128-241-02,,No
128-241-05,,No
128-241-08,,No
128-241-11,,No
128-241-13,,No
128-241-16,,No
128-243-01,,No
128-243-05,,No
128-243-08,,No
128-243-11,,No
128-243-14,,No
128-250-01,,No
128-250-02,,No
128-250-04,,No
128-270-02,,No
128-270-05,,No
128-272-00,,No
128-280-02,,No
128-290-00,,No
128-290-02,,No
128-290-03,,No
128-310-01,,No
128-310-04,,No
128-330-01,,No
128-330-04,,No
128-361-01,,No
128-361-04,,No
128-361-07,,No
128-361-09,,No
128-361-12,,No
128-361-15,,No
128-361-18,0,Yes
128-362-01,0,Yes
128-362-04,,No
128-362-07,,No
128-362-09,,No
128-362-12,,No
128-362-15,,No
128-362-18,,No
128-370-03,,No
129-021-02,0,Yes
129-022-08,,No
129-022-10,0,Yes
129-030-00,,No
129-030-02,,No
129-040-02,,No
129-050-02,,No
129-071-02,0,Yes
129-071-05,0,Yes
129-071-08,0,Yes
129-071-10,0,Yes
129-081-01,,No
129-081-03,,No
129-091-03,,No
129-100-00,,No
129-100-03,,No
129-150-01,,No
129-150-04,,No
129-160-02,,No
129-160-04,,No
129-180-02,,No
129-190-00,,No
129-190-03,,No
129-200-02,,No
129-210-01,,No
129-210-04,,No
129-220-01,,No
129-220-04,,No
129-251-02,0,Yes
129-251-05,0,Yes
129-251-08,0,Yes
129-251-11,0,Yes
129-251-14,,No
129-252-01,0,Yes
129-252-02,0,Yes
129-252-04,0,Yes
129-252-07,0,Yes
129-252-10,0,Yes
129-252-13,0,Yes
129-252-16,0,Yes
129-252-19,0,Yes
129-260-00,0,Yes
129-260-01,0,Yes
129-260-03,0,Yes
129-260-06,0,Yes
129-260-09,0,Yes
129-260-12,0,Yes
129-260-15,0,Yes
129-260-18,0,Yes
129-270-02,0,Yes
129-270-04,0,Yes
129-270-07,0,Yes
129-270-10,0,Yes
129-270-13,0,Yes
129-270-16,0,Yes
129-270-19,0,Yes
129-270-22,0,Yes
129-270-24,0,Yes
129-270-25,0,Yes
129-280-02,0,Yes
129-280-05,0,Yes
129-280-08,0,Yes
129-280-11,0,Yes
129-290-03,0,Yes
129-291-04,0,Yes
129-291-06,0,Yes
129-291-07,0,Yes
129-291-09,0,Yes
129-291-12,0,Yes
129-291-16,0,Yes
129-291-21,0,Yes
129-291-24,0,Yes
129-291-27,0,Yes
129-291-30,0,Yes
129-291-32,0,Yes
129-291-35,0,Yes
129-292-05,0,Yes
129-292-11,0,Yes
129-292-21,0,Yes
129-292-25,0,Yes
129-292-29,0,Yes
129-292-31,0,Yes
129-292-34,0,Yes
129-292-37,0,Yes
129-292-40,0,Yes
129-301-03,0,Yes
129-301-06,0,Yes
129-310-00,0,Yes
129-310-02,0,Yes
129-310-03,0,Yes
129-320-00,0,Yes
129-330-00,0,Yes
129-330-03,0,Yes
129-340-01,0,Yes
129-340-04,0,Yes
129-350-02,0,Yes
129-350-04,0,Yes
129-360-00,0,Yes
129-360-02,0,Yes
129-370-01,0,Yes
129-370-04,0,Yes
129-370-07,0,Yes
129-380-00,0,Yes
129-380-07,0,Yes
129-390-04,0,Yes
129-390-06,0,Yes
129-390-09,0,Yes
129-390-13,0,Yes
129-400-02,0,Yes
129-410-00,0,Yes
129-410-03,0,Yes
129-420-01,0,Yes
129-420-03,0,Yes
129-430-01,0,Yes
129-430-04,0,Yes
129-440-02,0,Yes
129-500-03,,No
129-500-06,,No
129-530-01,,No
129-530-03,,No
129-530-04,,No
129-540-01,,No
129-540-04,,No
129-550-02,,No
129-600-00,,No
129-620-00,,No
129-620-03,,No
129-630-00,0,Yes
129-630-01,0,Yes
129-630-03,0,Yes
129-640-02,,No
129-650-04,0,Yes
129-650-11,,No
129-650-17,0,Yes
129-650-27,0,Yes
129-650-30,,No
129-650-32,,No
129-650-35,0,Yes
129-650-38,0,Yes
129-650-42,0,Yes
129-650-45,0,Yes
130-010-06,,No
130-010-09,,No
130-010-13,,No
130-010-14,,No
130-050-02,0,Yes
130-050-08,0,Yes
130-060-02,0,Yes
130-061-03,0,Yes
130-061-06,0,Yes
130-061-09,0,Yes
130-061-11,0,Yes
130-061-12,0,Yes
130-061-14,0,Yes
130-061-17,0,Yes
130-061-20,0,Yes
130-061-23,0,Yes
130-081-02,0,Yes
130-081-06,0,Yes
130-081-09,0,Yes
130-081-12,0,Yes
130-081-15,0,Yes
130-081-18,0,Yes
130-081-21,0,Yes
130-081-24,0,Yes
130-081-27,0,Yes
130-081-30,0,Yes
130-081-32,0,Yes
130-082-03,0,Yes
130-082-06,0,Yes
130-082-09,0,Yes
130-082-12,0,Yes
130-082-15,0,Yes
130-082-18,0,Yes
130-082-20,0,Yes
130-082-21,0,Yes
130-082-23,0,Yes
130-082-26,0,Yes
130-082-29,0,Yes
130-082-32,0,Yes
130-082-35,0,Yes
130-083-01,0,Yes
130-083-03,0,Yes
130-083-04,0,Yes
130-083-06,0,Yes
130-083-09,0,Yes
130-083-12,0,Yes
130-083-15,0,Yes
130-090-02,0,Yes
130-100-02,0,Yes
130-110-02,0,Yes
130-151-04,,No
130-152-12,0,Yes
