ScoreSheetUrl,APN,Status,ParcelNickname,IPESScore,IPESType,BaseAllowableCoveragePercent,IPESTotalAllowableCoverageSqFt,ParcelHasDOAC,HistoricOrImportedIpesScore,CalculationDate,FieldEvaluationDate,RelativeErosionHazardScore,RunoffPotentialScore,AccessScore,UtilityInSEZScore,ConditionOfWatershedScore,AbilityToRevegetateScore,WaterQualityImprovementsScore,ProximityToLakeScore,LimitedIncentivePoints,TotalParcelArea,IPESBuildingSiteArea,SEZLandArea,SEZSetbackArea,InternalNotes,PublicNotes
https://parcels.laketahoeinfo.org/IpesScore/Detail/122,003-164-13,Inactive,,931,Information Only,29%,4488,Unknown,Yes,11/3/1997 0:00,,344,200,170,110,54,25,28,0,0,,31000,2000,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/123,003-164-14,Inactive,,681,Official,13%,,Unknown,Yes,10/16/1995 0:00,,298,81,82,110,54,25,28,10,0,,8712,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/124,003-164-21,Inactive,,680,Information Only,4%,4488,Unknown,Yes,3/20/2002 0:00,,279,44,130,110,54,25,28,10,0,,31000,0,0,"Original score X, deleted from appendix",
https://parcels.laketahoeinfo.org/IpesScore/Detail/125,003-164-21,Inactive,,931,Information Only,29%,4488,Unknown,Yes,11/3/1997 0:00,,344,200,170,110,54,25,28,0,0,,31000,2000,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/126,003-171-10,Inactive,,589,Official,1%,,Unknown,Yes,,,197,44,113,110,54,25,36,10,0,,15200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/127,003-171-11,Inactive,,621,Official,2%,,Unknown,Yes,,,184,98,104,110,54,25,36,10,0,,13800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/128,003-171-12,Inactive,,667,Official,1%,,Unknown,Yes,12/31/1990 0:00,,181,81,170,110,54,25,36,10,0,,12400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/129,003-172-06,Inactive,,765,Official,0%,,Unknown,Yes,,,283,81,170,110,54,21,36,10,0,,13100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/130,003-172-10,Inactive,,721,Official,9%,,Unknown,Yes,,,278,81,131,110,54,21,36,10,0,,16200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/131,003-172-16,Inactive,,727,Official,13%,,Unknown,Yes,,,333,44,115,110,54,25,36,10,0,,13600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/132,003-172-20,Inactive,,568,Official,1%,,Unknown,Yes,,,186,34,134,110,33,25,36,10,0,,13000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/133,003-172-35,Inactive,,631,Official,0%,,Unknown,Yes,,,200,34,170,110,54,17,36,10,0,,14200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/134,003-173-07,Inactive,,831,Official,24%,,Unknown,Yes,12/31/1990 0:00,,240,200,160,110,54,21,36,10,0,,13500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/135,003-180-04,Inactive,,844,Official,25%,,Unknown,Yes,12/31/1990 0:00,,371,98,140,110,54,25,36,10,0,,11700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/136,003-180-05,Inactive,,959,Official,30%,,Unknown,Yes,12/5/2003 0:00,,354,200,170,110,54,25,36,10,0,,12800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/137,003-180-21,Inactive,,815,Official,25%,,Unknown,Yes,12/31/1990 0:00,,274,200,110,110,54,21,36,10,0,,14300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/138,003-191-02,Inactive,,790,Official,18%,,Unknown,Yes,12/31/1990 0:00,,367,34,170,110,54,25,20,10,0,,133500,10200,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/139,003-192-05,Inactive,,890,Information Only,28%,,Unknown,Yes,3/20/2002 0:00,,362,167,146,110,54,21,20,10,0,,46600,0,0,"This score corresponds to the alternate building site evluation and subsequent appeal. The official score will depend on the building site chosen when development is proposed. If original building site is chosen, the score of 754 with 13% coverage will apply. See field notes for building site details.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/140,003-192-05,Inactive,,754,Information Only,13%,,Unknown,Yes,12/31/1990 0:00,,333,44,158,110,54,25,20,10,0,,46600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/141,003-192-08,Inactive,,601,Official,0%,,Unknown,Yes,,,239,34,113,110,54,21,20,10,0,,72700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/142,003-192-09,Inactive,,638,Official,0%,,Unknown,Yes,,,243,81,99,110,54,21,20,10,0,,47700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/143,003-192-11,Inactive,,826,Official,0%,,Unknown,Yes,,,298,167,146,110,54,21,20,10,0,,68800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/144,003-192-19,Inactive,,573,Official,1%,,Unknown,Yes,12/31/1990 0:00,,225,34,99,110,54,21,20,10,0,,19600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/145,003-210-05,Inactive,,752,Official,10%,,Unknown,Yes,12/31/1990 0:00,,319,44,170,110,54,25,20,10,0,,22200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/146,003-210-06,Inactive,,760,Official,14%,,Unknown,Yes,12/31/1990 0:00,,339,44,158,110,54,25,20,10,0,,17400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/147,003-210-10,Inactive,,714,Information Only,26%,5697,Unknown,Yes,5/10/2002 0:00,,387,98,120,0,54,25,20,10,0,,46000,27780,12800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/148,003-210-10,Inactive,,714,Official,26%,5697,Unknown,Yes,1/19/2001 0:00,,387,98,120,0,54,25,20,10,0,,46000,27780,12800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/149,003-210-10,Inactive,,714,Information Only,26%,,Unknown,Yes,11/18/1992 0:00,,387,98,120,0,54,25,20,10,0,,46000,27780,12800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/150,003-210-11,Inactive,,686,Information Only,21%,,Unknown,Yes,5/25/2002 0:00,,313,98,170,0,54,21,20,10,0,,24780,9235,9066,"Utilities through SEZ has been resolved with Mitkiff and Assoc. The soil has been determined to be xxx (unnamed). T. Hagan, 5-24-2002. Information only till agent / consultant accepts new score.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/151,003-210-11,Inactive,,527,Information Only,3%,,Unknown,Yes,5/25/2002 0:00,,258,44,120,0,54,21,20,10,0,,24780,9235,9066,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/152,003-220-06,Inactive,,773,Official,15%,,Unknown,Yes,12/31/1991 0:00,,362,22,170,110,54,25,20,10,0,,12447,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/153,003-241-01,Inactive,,928,Official,28%,,Unknown,Yes,12/31/1990 0:00,,346,167,170,110,54,21,50,10,0,,19200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/154,003-241-02,Inactive,,772,Official,8%,,Unknown,Yes,12/31/1990 0:00,,313,44,170,110,54,21,50,10,0,,18100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/155,003-241-05,Inactive,,858,Official,24%,,Unknown,Yes,12/31/1990 0:00,,385,59,170,110,54,20,50,10,0,,18400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/156,003-242-04,Inactive,,792,Official,12%,,Unknown,Yes,,,339,34,170,110,54,25,50,10,0,,12800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/157,003-242-07,Inactive,,727,Official,5%,,Unknown,Yes,12/31/1990 0:00,,318,22,138,110,54,25,50,10,0,,15900,0,0,"Appeal  - field evlauation results of 706; according to IPES records of appeal, applicant was given the option to proceed with hearing, but never did. Appeal never went before Governing Board. Official IPES score remains with 727",
https://parcels.laketahoeinfo.org/IpesScore/Detail/158,003-242-07,Inactive,,706,Information Only,4%,,Unknown,Yes,,,285,34,138,110,54,25,50,10,0,,15900,0,0,"Appeal  - field evlauation results of 706; according to IPES records of appeal, applicant was given the option to proceed with hearing, but never did. Appeal never went before Governing Board. Official IPES score remains with 727",
https://parcels.laketahoeinfo.org/IpesScore/Detail/159,003-242-09,Inactive,,698,Official,4%,,Unknown,Yes,12/31/1990 0:00,,307,22,120,110,54,25,50,10,0,,16100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/160,003-250-01,Inactive,,529,Official,0%,,Unknown,Yes,,,182,34,122,110,26,17,28,10,0,,13100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/161,005-022-05,Inactive,,767,Information Only,23%,,Unknown,Yes,12/31/1990 0:00,,284,135,113,110,54,21,40,10,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/162,005-022-05,Inactive,,767,Official,23%,,Unknown,Yes,4/19/2001 0:00,,284,135,113,110,54,21,40,10,0,,12000,0,500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/163,005-022-11,Inactive,,731,Transferred,5%,,Unknown,Yes,12/31/1990 0:00,,298,34,160,110,54,25,40,10,0,,13500,0,0,Jeanne McNamara 10/6/2020: Score transferred to APN 1318-03-111-009,
https://parcels.laketahoeinfo.org/IpesScore/Detail/164,005-034-12,Inactive,,884,Official,26%,,Unknown,Yes,10/16/1995 0:00,,326,167,160,110,54,17,40,10,0,,12600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/165,005-034-14,Inactive,,861,Official,0%,,Unknown,Yes,,,364,98,160,110,54,25,40,10,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/166,005-041-15,Inactive,,721,Official,4%,,Unknown,Yes,,,268,44,170,110,54,25,40,10,0,,13000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/167,005-041-16,Inactive,,715,Transferred,3%,,Unknown,Yes,12/31/1990 0:00,,262,44,170,110,54,25,40,10,0,,12500,0,0,Jeanne McNamara 4/8/2020: Score transferred to APN 1318-03-212-018,
https://parcels.laketahoeinfo.org/IpesScore/Detail/168,005-041-17,Inactive,,823,Official,%,,Unknown,Yes,,,337,98,149,110,54,25,40,10,0,,20200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/169,005-041-18,Inactive,,888,Transferred,27%,,Unknown,Yes,,,336,167,146,110,54,25,40,10,0,,22200,0,0,Jeanne McNamara 10/11/2023: Score transferred to APN 1318-03-212-030,
https://parcels.laketahoeinfo.org/IpesScore/Detail/170,005-042-12,Inactive,,630,Official,3%,,Unknown,Yes,12/31/1990 0:00,,261,44,86,110,54,25,40,10,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/171,005-043-01,Inactive,,658,Official,4%,,Unknown,Yes,12/31/1990 0:00,,269,44,106,110,54,25,40,10,0,,13200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/172,005-052-10,Inactive,,763,Official,10%,,Unknown,Yes,12/31/1990 0:00,,332,34,158,110,54,25,40,10,0,,12400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/173,005-081-09,Inactive,,969,Official,30%,,Unknown,Yes,1/9/1997 0:00,,363,200,170,110,61,25,50,0,0,,9293,623,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/174,005-083-19,Inactive,,746,Official,15%,,Unknown,Yes,5/19/2003 0:00,5/12/2003 17:32,343,44,134,110,30,25,50,10,0,,11048,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/175,005-083-20,Inactive,,865,Official,24%,,Unknown,Yes,9/19/2000 0:00,,285,167,170,110,61,21,50,10,0,,8300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/176,005-083-22,Inactive,,763,Official,11%,,Unknown,Yes,,,334,34,170,110,30,25,50,10,0,,9400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/177,005-111-03,Inactive,,722,Information Only,9%,,Unknown,Yes,,,338,22,146,110,30,16,50,10,0,,11200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/178,005-114-14,Inactive,,663,Transferred,9%,599,Unknown,Yes,12/31/1990 0:00,,314,44,170,110,30,25,50,10,0,,7500,940,625,Julie Roll 8/10/2022: Score transferred to APN 1318-09-810-061,
https://parcels.laketahoeinfo.org/IpesScore/Detail/179,005-122-02,Inactive,,896,Official,30%,,Unknown,Yes,12/31/1990 0:00,,376,200,127,110,30,21,50,10,0,,7500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/180,005-131-09,Inactive,,759,Information Only,13%,,Unknown,Yes,12/31/1990 0:00,,278,98,158,110,30,25,50,10,0,,10700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/181,005-131-09,Inactive,,810,Information Only,23%,15565,Unknown,Yes,10/24/2002 0:00,,329,98,158,110,30,25,50,10,0,,136875,0,0,"Information Only ""Alternate Building Site"" IPES contingent upon proposed lot line adjustment w/ APN: 005-150-14. Only LS measurements have changed from 1990 evaluation. DOAC =  23% to 64,525 sq. ft. / 1% to 72,350 sq. ft. T.H.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/182,005-132-01,Inactive,,666,Official,5%,2629,Unknown,Yes,12/31/1990 0:00,,303,34,134,110,30,25,20,10,0,,43560,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/183,005-141-31,Inactive,,727,Official,8%,,Unknown,Yes,12/31/1990 0:00,,257,98,158,110,30,21,50,10,0,,8600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/184,005-150-06,Inactive,,754,Official,13%,,Unknown,Yes,12/31/1990 0:00,,332,44,122,110,61,25,50,10,0,,13000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/185,005-150-08,Inactive,,833,Official,25%,,Unknown,Yes,1/9/1997 0:00,,273,200,104,110,61,25,50,10,0,,15400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/186,005-150-14,Inactive,,926,Information Only,29%,27733,Unknown,Yes,10/24/2002 0:00,10/21/2002 0:00,373,167,130,110,61,25,50,10,0,,229610,0,0,"Information Only IPES contingent upon proposed Lot Line adjustment w/ APN: 05-131-09. Parcel size and DOAC results affected by new parcel configuration. DOAC = 29% @ 90,845sq.ft.  / 1% @ 138,765 sq. ft. This evaluation is not accurately scored. T.H.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/187,005-150-14,Inactive,,781,Information Only,17%,38794,Unknown,Yes,3/20/2002 0:00,,351,44,130,110,61,25,50,10,0,,304920,0,0,"Original m Score, deleted from appendix",
https://parcels.laketahoeinfo.org/IpesScore/Detail/188,005-150-14,Inactive,,926,Official,29%,38794,Unknown,Yes,11/18/1992 0:00,,373,167,130,110,61,25,50,10,0,,68200,0,0,"This evaluation must be honored as the ""official"" but it does not score out to 926 but to 781. How this happened is not explained in the hard copy files.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/189,005-150-14,Inactive,,822,Information Only,23%,35219,Unknown,Yes,8/9/2002 0:00,7/31/2002 0:00,338,98,130,110,61,25,50,10,0,,85444,0,0,"The ""Alternate Building"" site IPES score of (822) 23% (Cagwin, Hydro B) extends similar and contiguous to an area of 85,444 sq ft. Remainder of parcel is nonsimilar resulting in separate polygons of EbE @ 20% to 68,200 sq ft. and CaE @1% to 192,666 sq ft.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/190,005-160-09,Inactive,,840,Official,21%,,Unknown,Yes,12/31/1990 0:00,,355,59,170,110,61,25,50,10,0,,9900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/191,005-160-10,Inactive,,838,Official,21%,,Unknown,Yes,12/31/1990 0:00,,353,59,170,110,61,25,50,10,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/192,005-172-07,Inactive,,571,Official,2%,,Unknown,Yes,,,242,44,64,110,30,21,50,10,0,,14300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/193,005-172-23,Inactive,,610,Official,1%,,Unknown,Yes,12/31/1990 0:00,,249,15,130,110,30,16,50,10,0,,23500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/194,005-172-28,Inactive,,728,Official,23%,,Unknown,Yes,12/31/1990 0:00,,328,98,92,110,30,17,50,10,0,,8700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/195,005-181-02,Inactive,,835,Official,30%,,Unknown,Yes,12/31/1990 0:00,,368,200,50,110,30,17,50,10,0,,10100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/196,005-181-05,Inactive,,765,Official,13%,,Unknown,Yes,5/16/1994 0:00,,243,135,170,110,30,17,50,10,0,,9700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/197,005-181-18,Inactive,,800,Official,19%,,Unknown,Yes,11/13/1992 0:00,,346,59,170,110,30,25,50,10,0,,15000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/198,005-181-28,Inactive,,537,Official,1%,,Unknown,Yes,,,164,34,122,110,30,17,50,10,0,,10100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/199,005-181-30,Inactive,,851,Official,28%,,Unknown,Yes,12/31/1990 0:00,,345,167,122,110,30,17,50,10,0,,9900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/200,005-182-13,Inactive,,747,Official,24%,,Unknown,Yes,12/31/1990 0:00,,308,135,122,110,30,21,50,10,0,,7000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/201,005-192-04,Inactive,,643,Official,0%,,Unknown,Yes,,,282,34,112,110,30,21,50,10,0,,8300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/202,005-193-18,Inactive,,738,Official,11%,,Unknown,Yes,,,333,34,146,110,30,25,50,10,0,,11200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/203,005-194-01,Inactive,,740,Official,13%,,Unknown,Yes,,,377,0,158,110,30,20,50,10,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/204,005-202-06,Inactive,,731,Official,26%,,Unknown,Yes,12/31/1990 0:00,,416,59,170,110,30,25,50,10,0,,4500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/205,005-220-02,Inactive,,611,Official,21%,,Unknown,Yes,12/31/1990 0:00,,369,44,93,40,30,25,0,10,0,,10498000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/206,005-220-02,Inactive,,751,Information Only,30%,,Unknown,Yes,3/21/2002 0:00,,365,200,115,10,30,21,0,10,0,,10498000,646400,300000,"used to be an A score, removed frm appendix",
https://parcels.laketahoeinfo.org/IpesScore/Detail/207,005-220-03,Inactive,,570,Official,12%,,Unknown,Yes,,,329,44,92,40,30,25,0,10,0,,43560,2700,1100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/208,005-220-25,Inactive,,952,Information Only,30%,,Unknown,Yes,6/27/2001 0:00,6/9/2001 0:00,385,167,154,110,63,25,38,10,0,,219566,0,0,"Newton settlement directs the ""total base allowable coverage"" assigned to this parcel. IPES necessary to identify if buildable only. No DOAC required. T. Hagan, 7-9-2002. Info only.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/209,005-220-25,Inactive,,977,Information Only,30%,,Unknown,Yes,5/10/2007 0:00,5/9/2007 0:00,394,167,170,110,63,25,38,10,0,,219566,0,0,"Newton settlement directs the ""total base allowable coverage"" assigned to this parcel. IPES necessary to identify if buildable only. No DOAC required. This is for an alternate building site pending a BLA.  Info Only.  HG 5/10/07",
https://parcels.laketahoeinfo.org/IpesScore/Detail/210,005-241-19,Inactive,,362,Information Only,1%,,Unknown,Yes,12/31/1990 0:00,,215,44,158,110,63,25,38,0,0,,8100,4500,1300,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/211,005-241-19,Inactive,,362,Information Only,1%,,Unknown,Yes,12/31/1990 0:00,,215,44,158,110,63,25,38,0,0,,8100,4500,1300,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/212,005-241-39,Inactive,,646,Transferred,19%,,Unknown,Yes,9/28/1995 0:00,,304,98,170,110,63,17,38,0,0,,6641,1900,590,Julie Roll 4/15/2020: Score transferred to APN 1318-16-810-005,
https://parcels.laketahoeinfo.org/IpesScore/Detail/213,005-241-42,Inactive,,744,Official,24%,,Unknown,Yes,6/19/1998 0:00,,341,98,170,110,63,25,38,10,0,,5000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/214,005-242-05,Inactive,,606,Official,4%,,Unknown,Yes,12/31/1990 0:00,,297,34,82,110,63,25,38,10,0,,6000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/215,005-242-09,Inactive,,604,Official,4%,,Unknown,Yes,,,291,34,100,110,63,25,38,10,0,,5700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/216,005-242-23,Inactive,,697,Official,18%,,Unknown,Yes,12/31/1990 0:00,,363,34,158,110,63,25,38,10,0,,5000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/217,005-242-38,Inactive,,730,Official,4%,,Unknown,Yes,,,280,34,170,110,63,25,38,10,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/218,005-242-51,Inactive,,789,Official,12%,,Unknown,Yes,,,339,34,170,110,63,25,38,10,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/219,005-242-56,Inactive,,670,Official,8%,,Unknown,Yes,12/31/1990 0:00,,332,22,170,110,63,25,38,10,0,,5000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/220,005-302-04,Inactive,,748,Official,6%,,Unknown,Yes,,,312,34,158,110,63,21,40,10,0,,10800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/221,005-302-06,Inactive,,741,Official,0%,,Unknown,Yes,,,319,34,140,110,63,25,40,10,0,,12000,200,400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/222,005-302-25,Inactive,,742,Information Only,24%,4155,Unknown,Yes,4/30/1997 0:00,,346,98,50,110,63,25,40,10,0,,18600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/223,005-302-25,Inactive,,752,Information Only,24%,4155,Unknown,Yes,12/19/2002 0:00,,346,98,50,110,63,25,50,10,0,,18600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/224,005-312-06,Inactive,,694,Official,2%,,Unknown,Yes,6/19/1998 0:00,,261,15,170,110,63,25,40,10,0,,19800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/225,005-312-08,Inactive,,853,Official,26%,,Unknown,Yes,6/19/1998 0:00,,308,167,134,110,63,21,40,10,0,,13500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/226,005-321-11,Inactive,,662,Official,0%,,Unknown,Yes,,,250,34,134,110,63,21,40,10,0,,17000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/227,005-321-21,Inactive,,738,Official,9%,,Unknown,Yes,12/31/1990 0:00,,315,44,131,110,63,25,40,10,0,,13500,400,2800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/228,005-321-25,Inactive,,678,Official,4%,,Unknown,Yes,12/31/1990 0:00,,294,34,106,110,63,21,40,10,0,,16200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/229,005-322-05,Inactive,,669,Official,4%,,Unknown,Yes,,,288,34,99,110,63,25,40,10,0,,15000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/230,005-331-08,Inactive,,590,Information Only,2%,,Unknown,Yes,12/31/1990 0:00,,256,22,68,110,63,21,40,10,0,,15700,0,0,,
